TAID,Class,BCUTi-1l,BCUTdv-1h,BCUTs-1l,BCUTi-1h,BCUTZ-1l,BCUTs-1h,BCUTd-1h,BCUTv-1l,SIC0,BCUTse-1l,BCUTse-1h,BCUTdv-1l,EState_VSA8,nBase,PEOE_VSA7,SLogP,SMR_VSA6,BCUTZ-1h,SMR_VSA3,AATSC0v,ETA_dEpsilon_D
TOX-64427,1,10.94898207,6.02230671,1.197009839,14.54023476,5.688636054,7.008272788,4.017050187,14.70231325,0.239270385,2.434281523,3.702405405,0.989513195,5.316788604,1,44.54341733,3.8233,13.15163837,8.022542918,5.316788604,51.24544167,0.034920635
TOX-2171,0,10.31928373,6.022817537,0.300192667,14.54349352,5.692444112,7.014586099,4.043008064,14.69997241,0.322180705,2.432899593,3.7687718,0.642098683,0.0,0,37.10711152,2.4247,17.98942254,16.01335527,0.0,49.25585439,0.063857143
TOX-38227,1,10.95390019,6.02336984,1.254354538,14.54428762,5.693486931,7.009360253,3.139746514,14.70177785,0.230177756,2.438848657,3.70393792,0.98716244,36.30469854,1,49.3392542,3.6646,32.78590759,8.023530991,15.53348694,50.74904398,0.029963235
TOX-19130,1,10.95158863,6.028127328,1.148937022,14.54326896,5.691265072,7.008271283,4.029860101,14.70146508,0.227110451,2.437112873,3.713973376,0.987222973,25.32631981,1,44.96310115,3.7955,26.24115118,8.028775383,4.899909731,51.35742834,0.0
TOX-33334,1,10.95310612,6.028331211,1.207038751,14.54391084,5.69417741,7.008271016,3.157167205,14.70146597,0.314706191,2.436498176,3.714053067,0.773083371,11.94758171,1,38.08841643,3.7754,7.047671983,17.00212485,4.899909731,53.67350573,0.0
TOX-5184,0,10.95453822,7.014072228,1.218973302,17.43069031,5.69401367,8.007379572,4.022088394,13.30279585,0.437249806,2.439009362,4.030523963,2.777149094,0.0,0,18.19910121,2.411,0.0,9.014075478,0.0,41.21569456,0.064466089
TOX-56804,0,10.31145119,6.022048364,0.604915258,14.54805248,5.693817078,7.008269322,3.219784625,14.70249326,0.341195717,2.437233697,3.702045085,0.653190176,10.30076712,0,19.05647134,2.48672,14.15746952,16.00450327,10.30076712,51.93421645,0.028654971
TOX-38411,0,10.4353455,6.025984557,1.003538906,14.54285375,5.687534678,7.011548938,3.321025025,14.70030224,0.368213376,2.41642331,3.715577365,0.151462965,15.95036581,0,67.77261188,0.6202,32.68802206,53.00226844,10.63357721,63.75436644,0.092197485
TOX-28866,0,10.43369876,6.026957507,1.001969931,14.54148084,5.693164299,7.0115744,3.291560188,14.69977294,0.312080058,2.421608109,3.719018957,0.151446622,55.81531846,0,147.6779579,6.1344,63.48863292,53.00528577,0.0,70.87022411,0.046608947
TOX-42872,0,11.03113219,6.024519385,1.109387035,14.54451753,5.769347804,7.010442413,4.039259675,14.70178023,0.337903336,2.509894731,3.706989424,0.993045055,10.63357721,0,24.67745534,0.4048,0.0,8.02471715,10.63357721,46.81338847,0.071372549
TOX-73276,1,10.95184656,6.007539168,1.352615801,14.54326829,5.691502272,3.510554232,3.062672312,14.70681759,0.213555559,2.437175989,3.676440666,0.9872569,73.34468775,1,55.6116148,4.5825,26.24115118,8.010061319,4.899909731,53.13657345,0.0
TOX-45623,0,11.0618387,6.024405793,1.173987189,14.54417217,5.800072322,7.010439377,4.023038131,14.70177605,0.310788704,2.543063172,3.70539431,0.992059224,5.316788604,0,27.19203322,-0.6226,6.544756406,8.024537591,10.21669833,45.90841739,0.090882353
TOX-2203,1,10.93316977,6.031161962,1.137073103,14.55173599,5.671778481,7.011573113,4.024689708,14.7002212,0.216214057,2.414884876,3.717862589,0.987895114,29.38096134,1,25.84140055,4.61572,26.74406676,8.032954536,15.53348694,49.30403344,0.042763703
TOX-24696,0,11.03856188,6.028075114,1.158668671,13.64264827,5.778076378,7.008268451,4.018010476,14.70147004,0.298872833,2.522574696,3.713879414,0.992919485,13.8474744,0,11.83581209,1.3496,6.606881965,8.028753913,0.0,48.51636829,0.0
TOX-65251,0,10.31130078,6.018132248,0.296085439,14.64275411,5.698066745,7.014212837,4.04873681,14.70154178,0.319295543,2.434908781,3.76732932,0.644222976,15.84398753,10,24.26546827,-0.03179,24.43629342,16.01301385,5.425791397,45.03259475,0.155555556
TOX-65084,1,10.94830223,7.004126268,1.210501923,14.59479068,5.686948698,8.001940003,4.018041167,14.65148006,0.275026997,2.431349306,3.757429738,0.992089686,5.316788604,0,33.25840029,2.6973,20.32356147,8.055161841,5.316788604,47.1228793,0.018686869
TOX-72240,1,10.95441981,5.011665174,1.233701196,14.54326795,5.694099532,2.278572263,3.119538496,15.59251568,0.210960354,2.440072935,3.257392964,0.987939777,42.15548227,1,44.3362508,3.4936,13.08951281,7.029716666,4.899909731,52.82828428,0.0
TOX-70032,1,10.95191548,6.0285561,1.290690022,14.54439251,5.691155465,7.009359734,3.239746445,14.7006835,0.257805194,2.43575052,3.714935234,0.987214182,16.69994428,1,49.09138463,4.0163,23.36833671,8.029268632,5.316788604,50.42671655,0.035
TOX-7176,0,10.32650847,7.004059759,0.305637074,17.42477237,5.703335327,8.001804859,4.124055137,13.30411744,0.27305933,2.447857888,4.009895034,0.645545914,4.183085433,0,56.594876,1.7228,6.606881965,16.01377209,0.0,49.30949905,0.054413265
TOX-70037,1,10.95191548,6.028536354,1.350476162,14.54439227,5.691155466,7.009361107,3.239695822,14.7005706,0.2797996,2.43575053,3.715513717,0.997570493,15.37044016,1,42.16764743,2.2101,37.02289065,8.029680826,5.316788604,48.96874561,0.055802469
TOX-39018,0,10.92852133,6.024979795,1.368928216,13.64359946,5.667507437,7.009376771,3.300071409,14.70046282,0.276085579,2.408550624,3.715227988,0.99595274,0.0,0,19.05647134,3.46662,0.0,8.02966427,0.0,48.00180964,0.024819625
TOX-24955,1,10.9524895,6.022060607,1.236694442,14.54374189,5.693320863,7.008271161,3.244525636,14.70250953,0.280047331,2.434931724,3.70212003,0.773085139,17.14043553,1,43.62734169,4.7865,19.63426922,17.00212621,10.21669833,53.45073565,0.019186193
TOX-52630,1,10.94036353,6.023201019,1.321209266,14.54326697,5.679779074,7.009353953,3.275136322,14.70178973,0.26164564,2.423938309,3.703263793,0.995947787,4.899909731,1,32.85489326,2.868,19.63426922,8.023210392,4.899909731,52.19632126,0.0
TOX-44832,1,10.94645815,6.028212166,1.161150249,14.54327116,5.686136031,7.008272487,4.018029236,14.70118962,0.232259705,2.431973118,3.714092429,0.992905116,18.74738413,1,11.12690298,3.7201,39.45491511,8.028929734,4.899909731,52.06739823,0.0
TOX-60337,0,10.94533181,7.004119331,1.421945744,14.64576014,5.684140336,8.001936791,3.225827954,14.65152315,0.380521499,2.428508771,3.75803271,2.828240129,0.0,0,24.26546827,1.0405,5.733667477,8.054895325,5.425791397,41.30861996,0.134502924
TOX-7434,1,11.24807741,7.007427435,1.168676687,14.60821932,5.960670422,8.005081339,4.039409264,14.65055394,0.334798389,2.662539885,3.769776091,3.789253246,0.0,0,0.0,-1.2955,0.0,8.062419391,0.0,2.367345237,0.0
TOX-42867,0,10.31322401,6.023235613,1.104241524,14.54442456,5.75729712,7.009355507,4.039270033,14.70178023,0.319992958,2.499402316,3.70409451,0.653463419,10.63357721,0,36.89532878,1.3499,0.0,16.00441165,10.63357721,51.91411467,0.058204334
TOX-68191,1,10.45381876,6.029509425,0.289232962,14.54978563,5.674177444,7.010071435,4.05601658,14.70016619,0.213409392,2.419619715,3.720148494,0.539723696,32.23332072,2,94.01260976,5.6115,72.10472275,15.01026749,20.10058659,50.43920999,0.037589829
TOX-5567,0,10.31893242,6.017552549,0.300421149,14.5378019,5.894017008,7.01423016,4.037977975,14.70164107,0.504598477,2.615252373,3.779395506,0.64007332,0.0,1,0.0,-1.1671,12.29761001,16.01351969,0.0,44.61908643,0.247142857
TOX-46570,1,10.30552883,6.021938388,0.602966528,14.54819561,5.741003387,7.008275085,4.017046164,14.70254862,0.324139601,2.482806181,3.702179982,0.648398496,31.07197872,1,32.90394574,2.8116,12.29761001,16.00694862,10.30076712,55.38919912,0.08201825
TOX-7372,0,10.95527042,6.021912253,1.276295156,14.54027404,5.694859155,7.00826782,3.054033944,14.70271289,0.343314454,2.440718349,3.701866998,0.767902163,5.316788604,0,5.563451492,1.9317,5.880003445,17.00110124,5.316788604,53.39871818,0.038749346
TOX-66754,0,10.93284096,6.025589856,1.153984311,13.64675078,5.671753552,7.008291878,3.282784946,14.70172102,0.237848963,2.412351375,3.712447252,0.993723803,0.0,0,25.12283841,-1.4242,26.93044343,8.031611293,0.0,45.76719098,0.098765432
TOX-5295,0,11.08687645,6.042731801,1.321987865,14.66012468,5.824527167,7.011003658,3.029674351,14.66260749,0.376102269,2.567335231,3.738200317,1.826489965,5.285884721,0,19.26246487,1.1537,13.08951281,8.042738268,5.008912524,44.8212324,0.0
TOX-2759,0,11.05812251,6.022555419,1.1298698,14.54378852,5.795413775,7.008280621,4.022999802,14.70200831,0.259444074,2.535966298,3.705057412,0.995036463,10.63357721,4,20.39223081,-7.5244,26.74406676,8.026587234,10.63357721,43.05478078,0.190883191
TOX-41295,1,10.95283621,5.012798601,1.137801613,14.54326515,5.692504423,6.002557266,4.028800106,14.70816263,0.221245936,2.438303128,3.667770118,0.988936474,30.88011827,1,43.83333522,3.4062,19.63426922,8.006107294,4.899909731,51.6575241,0.023070175
TOX-4065,1,10.92301343,6.025052527,1.340643281,13.64063495,5.662064722,7.00827841,3.33214583,14.70166595,0.297225555,2.403544253,3.71024365,0.995389622,0.0,0,12.99010427,2.86482,14.21959508,8.026167154,0.0,47.07559655,0.0
TOX-79665,1,10.95400904,6.028335045,1.156561064,14.54483556,5.694337124,7.00827149,3.160104595,14.70146393,0.281647883,2.438242134,3.714055451,0.773996965,23.77122864,2,37.85789666,2.3787,39.77145401,17.00110281,9.799819462,52.01219889,0.0
TOX-2363,1,10.93309599,6.007460577,1.167346873,14.5481578,5.670063242,6.002602359,3.253705368,14.70604053,0.252167234,2.412280107,3.67869918,0.997570731,22.53884404,1,61.05113151,3.1732,20.19931035,8.011353928,9.883888252,51.76323352,0.019888889
TOX-3433,1,10.95312065,5.015784519,1.259563926,14.53780395,5.692580004,6.004914617,3.179472268,14.70714934,0.357868135,2.437035937,3.672367643,1.978312936,0.0,1,17.69618563,0.0899,6.544756406,8.008686345,0.0,46.68754472,0.183823529
TOX-38230,1,10.94865268,6.023372898,1.25435157,14.54430155,5.688198812,7.009361564,3.154272011,14.70177785,0.217314214,2.433669919,3.70395506,0.987146633,50.15217294,1,70.86842739,4.75002,19.69639478,8.023536077,15.53348694,50.89107052,0.027027027
TOX-2867,0,10.95136667,6.023402781,1.383265786,14.55745819,5.685682401,7.009379039,3.289988509,14.70068979,0.341332814,2.421529671,3.714477723,0.987924101,4.983978521,0,25.98020854,1.42302,0.0,8.029079384,9.551078169,47.17474058,0.032352941
TOX-2827,1,10.95423052,4.108952421,1.179594204,14.54085798,5.693901874,2.531130396,4.018009395,15.59409722,0.236658787,2.439865362,3.242495462,0.992314372,49.49609835,1,32.8794195,2.2271,7.047671983,7.02206858,5.316788604,52.41338217,0.033333333
TOX-3075,0,10.31194392,5.045924078,0.615363933,14.55651367,5.694955368,3.040210154,3.197902574,15.5856013,0.375254918,2.436107339,3.336901609,0.647505976,14.95193556,0,12.13273414,2.6864,0.0,16.00450173,14.95193556,48.71512534,0.033650794
TOX-11937,0,10.31795112,6.019788193,0.300616434,14.73708857,5.697970694,7.016390163,4.044586335,14.69902446,0.402580054,2.437856843,3.78356376,0.643689212,10.22850025,0,42.46456948,2.1776,5.733667477,16.01468078,0.0,44.72712392,0.100053677
TOX-54889,1,10.95191548,6.028557433,1.350476154,14.54580405,5.691155413,7.009359691,3.239746445,14.70068348,0.257805194,2.435748905,3.714934781,0.987809872,11.38315567,1,63.1867286,3.97,37.46368067,8.029268621,4.899909731,50.42671655,0.018103448
TOX-59959,0,11.01743502,7.004118282,1.442243856,14.63732147,5.755666015,8.001936318,3.137851787,14.65152374,0.445338254,2.499679852,3.758025622,1.98995013,15.26873373,0,0.0,0.54458,5.425791397,8.054890463,5.425791397,35.24067172,0.083660131
TOX-43840,0,11.01158539,6.023270175,1.253625995,14.54810197,5.746735317,7.009358361,3.220995032,14.70177873,0.32665753,2.482852244,3.704216737,0.993680551,0.0,0,25.84140055,0.1533,7.047671983,8.023336855,9.799819462,47.60846747,0.063425926
TOX-2028,0,11.05804709,6.013412436,1.145087457,14.5410971,5.79523826,6.008992282,3.198570129,14.70421905,0.271083492,2.535922838,3.695964627,1.97804119,0.0,4,6.420821623,-7.2914,13.15163837,8.023074621,0.0,42.43575309,0.220012626
TOX-18834,0,10.95326391,6.023193082,1.227416259,14.54033459,5.69294837,7.009355256,3.131923745,14.70179197,0.327218653,2.438905288,3.704417464,1.976319497,5.316788604,0,5.563451492,1.2068,0.0,8.023363997,5.316788604,49.94198471,0.035873016
TOX-42716,0,10.43534737,6.024459954,1.003549477,14.542891,5.691970833,7.010478922,3.316701212,14.7017773,0.314368086,2.419736368,3.708505867,0.151462965,15.95036581,0,67.77261188,-4.3912,30.89501312,53.00226916,5.316788604,57.87717759,0.166910867
TOX-63719,1,10.95743133,6.005851232,1.099784827,13.62808591,5.697107782,6.0047024,4.029028172,14.70613871,0.197071177,2.442945669,3.677141188,0.991943311,32.5784503,0,94.11397458,4.6935,6.606881965,8.011429181,0.0,50.81808205,0.045656566
TOX-72925,0,10.31794929,6.023461578,0.300607183,14.64174281,5.68007951,7.016934751,4.04469069,14.69902446,0.341610072,2.422212449,3.783764553,0.643690454,10.52719892,0,43.18313163,2.47444,5.425791397,16.01468225,0.0,47.49877906,0.059159483
TOX-71648,0,11.03150214,6.023201329,1.155603453,14.54078025,5.770884701,7.009370032,4.018001249,14.70068313,0.271893118,2.516394656,3.714023184,0.992909849,19.164263,1,37.51909858,1.2635,0.0,8.02902998,5.316788604,47.08821084,0.104040404
TOX-74501,0,10.95463091,6.028254715,1.147777555,13.64283397,5.694208964,7.008272314,4.029776406,14.70119008,0.220680075,2.43929823,3.71410118,0.991060551,33.77096891,0,55.00929068,5.7605,0.0,8.028930787,0.0,53.07397858,0.0
TOX-15552,1,11.03028036,6.028077099,1.133179649,13.64265141,5.769863088,7.008269029,4.019930526,14.70146923,0.262890757,2.51491167,3.713890822,1.82587708,0.0,0,24.67745534,2.2739,6.606881965,8.028757776,0.0,50.22917343,0.0
TOX-44540,1,10.97138521,5.054942389,1.343204932,14.55477543,5.709472197,4.004849142,3.268228205,15.58493886,0.259411856,2.452094252,3.328746545,0.995949618,41.78674365,1,50.07268955,2.13902,6.544756406,7.065948403,4.400694606,52.26089895,0.057142857
TOX-7165,1,10.98070203,6.036938615,1.063165968,13.65134583,5.719852143,7.008285326,4.121378936,14.69793177,0.215495035,2.461585833,3.734554108,0.99501996,13.8474744,0,92.0830062,4.2583,0.0,8.038882054,0.0,51.91282655,0.017569787
TOX-12265,1,10.95098414,7.004059932,1.147328358,17.42477298,5.691287847,8.001921058,4.029940438,13.30411968,0.259350895,2.435661312,4.009955453,0.773999223,4.899909731,1,93.70003123,5.0982,32.72378203,17.00110381,9.799819462,52.50566426,0.0
TOX-2814,0,10.31929,6.017533188,0.30021413,14.53858632,5.694690413,7.014206743,4.042857682,14.70215062,0.420321913,2.43716525,3.768470523,0.642100207,0.0,1,17.69618563,-0.2073,0.0,16.01335362,0.0,50.1512196,0.154166667
TOX-44239,0,10.94746478,6.008194229,1.247825582,14.54021692,5.68708107,3.511613584,3.23146017,14.70585894,0.278561939,2.432504198,3.678962849,1.896329074,23.53519589,1,18.05064018,1.6231,26.30327674,8.011510774,5.316788604,51.41776067,0.028540305
TOX-40081,1,10.31140359,6.023202253,0.610046395,14.54453465,5.69960915,7.009356924,4.029862353,14.70178373,0.248744802,2.444368127,3.703471977,0.650315602,22.41270664,1,42.84162884,4.5475,24.53417895,16.00450371,4.899909731,53.64190229,0.0
TOX-72583,1,10.9512606,5.012774498,1.140969703,14.54389761,5.690853379,6.002805399,4.024960132,14.70816223,0.244919299,2.436185035,3.66801676,0.9878586,24.93768598,1,44.13025726,2.7656,20.13718479,8.006127975,4.899909731,51.77505029,0.027818627
TOX-1991,0,11.14571386,6.02696044,1.369545551,14.54746584,5.87321809,7.012660534,3.058622721,14.69977294,0.292179661,2.594221787,3.720474566,0.99504056,10.63357721,3,0.0,-3.3618,72.99815162,8.034574151,25.3333064,43.04762493,0.100067613
TOX-45133,0,10.33810535,6.024519411,0.625030956,14.54451811,5.767702854,7.010443227,4.029815242,14.70178023,0.366352713,2.510889596,3.706995265,0.651806726,17.21251289,0,6.420821623,0.668,11.50570721,16.00200191,10.63357721,49.92673114,0.067824074
TOX-7787,0,10.31123583,6.022051079,0.295871552,14.54143086,5.699361287,7.018602855,4.049790295,14.69902446,0.285674274,2.436553088,3.786393447,0.642458481,10.63357721,0,48.53093655,-5.3572,23.84734114,16.01568895,0.0,46.00726048,0.167003837
TOX-76497,0,10.4353455,6.025971925,1.003543309,14.54284565,5.687535838,7.011543661,3.320923048,14.70032146,0.381683266,2.416424433,3.71535785,0.151462965,15.95036581,0,67.77261188,1.2593,32.6258965,53.0022683,10.63357721,65.03150423,0.079340659
TOX-55864,0,10.3380338,6.023249911,0.622271787,14.54333799,5.693951644,7.009372153,3.224587021,14.70063312,0.349900367,2.438507051,3.714200823,0.547186212,12.62878915,0,11.81922068,1.7393,11.50570721,16.00271356,4.899909731,52.64610358,0.07826087
TOX-31251,1,10.95486568,6.028126002,1.145720123,14.54021825,5.694486994,7.00827128,3.17685251,14.70146526,0.239797985,2.439906298,3.713977453,0.993938291,12.2405258,1,61.6115796,3.1152,19.69639478,8.028773682,5.316788604,51.83348503,0.022366522
TOX-6625,1,10.95265728,6.022249017,1.415861799,14.5433291,5.692189465,7.008269154,3.180805144,14.70235985,0.259429699,2.437024912,3.702643823,0.9872569,6.578935684,0,37.96448165,2.6709,26.80619232,8.022455886,4.899909731,50.28032763,0.0
TOX-6008,1,10.97578902,6.031052102,1.147775997,13.64567821,5.715366588,7.010445883,4.029779079,14.69972378,0.231627519,2.460458717,3.71770549,0.992079766,6.578935684,0,37.17429707,3.7113,7.109797541,8.03185004,0.0,50.95882886,0.0
TOX-3954,0,11.04626728,6.02905553,1.174633023,14.54379981,5.785708862,7.010458245,3.214730616,14.69977138,0.251477236,2.53105117,3.717192967,0.987188156,5.316788604,1,45.44866694,1.9406,6.606881965,8.031575625,10.21669833,47.82465284,0.041300366
TOX-38423,1,10.96020375,6.022117238,1.197008035,14.54710166,5.698919369,7.008272333,4.017048754,14.70240687,0.238072337,2.443091655,3.702653366,0.989555333,31.40478881,1,57.87832312,3.2929,25.09922008,8.022330398,10.63357721,49.04264146,0.052962963
TOX-50246,1,10.93811017,6.021937916,1.154281923,14.54066928,5.677810173,7.008273952,4.035045981,14.70270839,0.239740494,2.423810173,3.702094076,0.988937608,43.42973128,1,41.64020562,3.2166,6.544756406,8.022043924,5.316788604,52.77012409,0.054013378
TOX-31843,0,10.31746342,6.021225383,0.29155886,14.54514122,5.789703903,7.01449711,4.038762444,14.70061808,0.360040072,2.4415988,3.778672642,0.540501808,9.270380496,0,0.0,1.2575,44.98380578,17.00110354,9.757711253,50.59394941,0.031870748
TOX-4226,1,11.1603,5.097182305,1.4,14.56994567,5.9,3.067412225,3.158631463,15.58158058,0.321877869,2.582012134,3.367940436,1.9,29.65166476,0,0.0,-0.6684,53.96826763,7.09960212,14.95193556,45.11253556,0.0
TOX-73422,0,10.31162707,6.025752671,0.615147547,14.54387403,5.735960969,7.011557218,4.023078534,14.69977294,0.353030265,2.480586753,3.717752943,0.647430604,5.316788604,0,36.2374185,0.548,0.0,16.00488772,10.21669833,49.00377239,0.068285714
TOX-56799,0,10.31144899,6.022313439,0.604914544,14.54804194,5.692636173,7.008270805,3.23569123,14.7022846,0.30104033,2.43509818,3.702380974,0.65318453,10.30076712,0,25.47729296,3.28412,27.87414903,16.00450398,10.30076712,50.92616399,0.022888889
TOX-17830,1,10.94698613,6.022314575,1.114116372,14.54447274,5.685590573,7.008276005,4.027887843,14.70213154,0.259621641,2.428871257,3.702939708,0.99303681,10.63357721,1,52.802914,0.94252,12.36446059,8.023370273,10.21669833,47.9201627,0.088970588
TOX-4627,0,11.08840232,5.006058564,1.268094794,13.62320108,5.827820341,6.002597452,3.021852895,14.70816561,0.296639618,2.57177124,3.667547617,0.987671029,0.0,0,13.34455882,0.7772,0.0,8.006078546,0.0,44.34383928,0.092222222
TOX-2761,1,11.07888321,7.005240902,1.160163675,14.60350134,5.818241318,8.002983641,3.175960468,14.6406647,0.404668204,2.561758461,3.776246618,1.986792405,9.675177167,0,0.0,-1.0622,13.21376393,8.068573743,0.0,34.2327692,0.0
