TAID,Class,BCUTi-1l,BCUTv-1l,BCUTi-1h,SIC0,fragCpx,BCUTdv-1h,SlogP_VSA2,BCUTd-1h,BCUTZ-1h,ATSC0i,BCUTZ-1l,EState_VSA8,ETA_psi_1,BCUTdv-1l,PEOE_VSA7,IC0,AATSC0v,Xch-6dv,BCUTd-1l
TOX-72765,1,10.95323053,15.59251456,14.54327526,0.201982146,163.01,5.013345738,16.98359139,3.159499915,7.029848742,66.3210342,5.692913436,65.56358042,0.689873418,1.854382979,42.72809552,1.121927775,54.87756805,0.159887806,1.734223505
TOX-32194,1,10.95220123,14.70816204,14.54064938,0.319992958,17.05,5.006101993,18.19604021,3.231244662,17.00212425,46.65528686,5.69246234,19.164263,0.577021823,0.773083371,30.15884808,1.641334445,53.386559,0.020833333,0.9881867
TOX-42716,0,10.43534737,14.7017773,14.542891,0.314368086,39.19,6.024459954,137.8799802,3.316701212,53.00226916,99.53269746,5.691970833,15.95036581,0.542208202,0.151462965,67.77261188,1.906984846,57.87717759,0.015625,0.977148815
TOX-52149,1,11.04097161,14.70255502,14.55824466,0.301487239,15.05,6.022566074,10.94353309,3.184195081,8.022625785,46.50730279,5.77624131,24.14824152,0.538860104,0.98714433,12.84164325,1.520820453,46.4633256,0.043685748,0.972818703
TOX-80540,0,10.95431078,14.70117025,14.55776148,0.296756193,114.05,6.022140675,27.23379282,3.268404111,8.028794155,57.0521162,5.693844551,9.551078169,0.556756757,0.995954712,43.32193961,1.557354992,49.21065835,0.127100739,0.972945644
TOX-69522,1,10.94640549,14.70146377,14.54326976,0.222289935,198.03,6.02813291,30.5656098,4.029870954,8.028782472,77.7878155,5.686079771,59.49721335,0.6272,0.988014017,68.30479702,1.290916549,53.15455496,0.260092059,0.978008413
TOX-40371,0,11.02891766,14.68177647,14.56902724,0.382567835,13.07,6.033216734,17.07577239,3.191794186,8.033277366,34.99018412,5.765066381,5.156663257,0.467391304,0.995954872,6.9237372,1.730569306,40.59480017,0.038137427,0.97159453
TOX-12929,1,10.9366114,14.70646018,14.54803214,0.262656692,94.03,6.00745565,25.18328887,3.241302867,8.01108055,54.78146633,5.675637405,28.63034483,0.609411765,0.99757291,62.03243642,1.378403281,51.5847712,0.16340723,0.987982886
TOX-24722,1,10.95868333,14.70588691,14.54456486,0.289658766,73.07,6.007993691,80.09949757,3.179175587,17.00212566,64.94062106,5.699918169,16.72355666,0.551376763,0.773085138,24.74385761,1.63479242,51.72665023,0.069699808,0.987715239
TOX-50482,0,10.9487459,14.69598565,14.55934038,0.276740929,76.06,6.008630366,30.34578613,3.132021455,8.015411641,67.23818045,5.688249803,10.63580932,0.544461778,0.996623366,41.46839136,1.537182078,49.54020214,0.055555556,0.987066898
TOX-19780,1,10.95019889,15.58861916,14.54910087,0.257027916,46.02,4.276163471,9.967957042,3.202461468,7.04795625,46.57400953,5.689445992,55.52685857,0.646017699,0.995015577,50.10686883,1.273366751,52.74346337,0.17543536,0.977639977
TOX-10028,0,10.33721333,15.5921159,14.54377648,0.260362869,184.04,5.010012142,37.62369176,3.237006646,17.00110403,73.04350704,5.675510688,52.69092085,0.667326243,0.660645922,60.35187544,1.454116858,56.32068167,0.146009016,0.993844182
TOX-24734,1,10.95442996,14.70816318,14.54022111,0.245935858,15.02,5.006068144,23.79709102,3.053841169,8.006082758,47.86935246,5.694129331,31.29699714,0.62,0.98894236,18.40509474,1.27146994,50.99776943,0.032075015,0.988607751
TOX-73657,1,11.09748162,15.58608796,14.55609176,0.596563361,8.05,5.044454662,9.967957042,3.181015173,17.00315317,13.84553011,5.829945694,9.967957042,0.525337838,0.772909032,11.60093989,1.891061112,27.06709971,0.095079854,0.992526805
TOX-18362,1,10.94631523,14.70681856,14.54453262,0.209606492,64.02,6.00752881,32.14689207,4.029881009,8.010041588,68.408846,5.685993351,57.10819637,0.644957983,0.987734421,50.40261786,1.194849172,51.56362945,0.099946561,0.987178367
TOX-60703,1,10.95440884,13.29989149,17.43380629,0.3552825,18.07,7.017316605,23.06017524,4.15235897,9.017326302,147.6198218,5.69410758,0.0,0.376395156,1.895280129,18.40509474,1.707969074,42.17701958,0.032075015,0.987165684
TOX-51018,0,10.33797009,14.70271112,14.56330179,0.325284209,58.04,6.021983227,11.66003334,3.194000071,16.00200364,51.45561123,5.698274112,0.0,0.625550661,0.656206167,36.02735322,1.611521828,51.96290001,0.06415003,0.911031177
TOX-42783,1,10.95343838,14.70251637,14.54326751,0.227110451,67.03,6.022016824,36.92430586,3.136310538,8.022083995,67.7301303,5.692972725,18.74738413,0.609615385,0.988906872,62.535352,1.288267075,51.35742834,0.106834719,0.97791322
TOX-6696,1,10.9494255,13.29989059,17.43380217,0.408604049,15.07,7.01729806,0.0,4.023688508,9.017302199,131.0251065,5.688111764,0.0,0.347684809,2.914654309,18.19910121,1.765957321,35.17454602,0.024056261,0.987146375
TOX-4000,1,10.93527706,15.58492682,14.55771418,0.226562128,177.02,5.038022921,9.551078169,3.19647142,7.073221753,63.52370221,5.674889866,82.34748299,0.670454545,2.734218507,22.25380597,1.221694908,53.20797615,0.11415003,1.734373729
TOX-12926,1,10.31139855,14.7012083,14.54327134,0.271722302,76.05,6.02813755,42.2168936,4.033828711,16.00450341,70.66756113,5.669683287,30.58825277,0.59771987,0.650322949,24.53594265,1.517558868,53.39672459,0.09100058,0.977874892
TOX-61028,1,10.95440846,14.70270924,14.54488147,0.234547568,76.04,6.02201615,41.88602481,3.168262425,8.022025553,77.77779427,5.693049832,30.88011827,0.618150685,0.9872569,55.88401061,1.349794868,51.62959837,0.059852793,0.977936119
TOX-10334,1,10.94617773,14.70120821,14.5439082,0.244878144,129.04,6.028136098,42.2168936,4.033830238,8.02899357,69.39701883,5.685810552,11.94758171,0.589108911,0.996962792,37.56097462,1.382057027,51.86229043,0.128699752,0.977936403
TOX-60532,0,10.95802504,14.70578574,13.62841961,0.404798298,40.04,6.011309387,0.0,3.198038817,17.00213793,23.90613041,5.699132102,0.0,0.549385165,0.772904074,6.9237372,1.719553828,48.46984747,0.032861464,0.992525868
TOX-51003,1,10.95404752,14.65155101,14.59502654,0.349773902,119.09,7.004121175,24.02546739,3.319179334,8.054649412,59.1731216,5.692827539,9.967957042,0.488188976,0.996026452,0.0,1.808304843,42.84285342,0.086517438,0.97258251
TOX-29122,1,10.95258953,14.70145925,14.54368068,0.295082017,61.05,6.028330262,36.73138541,3.230092077,17.00110262,56.30138191,5.692151167,17.14043553,0.568830442,0.77400026,37.93995541,1.580917253,51.55614219,0.125873783,0.97786612
TOX-61425,0,10.98639132,14.70270557,14.55265411,0.351703528,40.04,6.022011318,24.10460585,3.211289737,8.022079175,38.00194041,5.721614288,10.30076712,0.545180723,0.995951017,18.55355576,1.612547487,47.74857864,0.072289197,0.978003872
TOX-46156,0,10.46319511,14.70432728,13.64635336,0.372489101,34.05,6.017769369,19.31773032,4.03035821,15.010576,29.2533802,5.785809893,0.0,0.504731861,0.541979991,6.9237372,1.661089673,49.03654841,0.147188792,0.985114731
TOX-24872,1,10.33809908,15.587241,14.55323458,0.290145271,46.03,5.042200011,17.46526178,3.230050983,16.00200264,49.91160167,5.686012547,42.35576894,0.659942363,0.65619273,31.39519901,1.437436633,55.20916436,0.120880845,0.993011351
TOX-7494,0,10.94395261,14.70549059,14.54327699,0.245441832,198.05,6.011351619,39.8838563,3.270651779,8.01518588,74.06227874,5.683079042,30.02274814,0.569299553,0.993458045,41.3102773,1.412490129,51.10803312,0.100293842,0.987195489
TOX-72613,0,10.95527028,14.70271134,14.54372776,0.264634518,52.03,6.021915183,30.44135868,3.054880139,8.022016093,52.57737699,5.694859015,10.21669833,0.603960396,1.826473345,31.49460755,1.378601182,51.0604763,0.111131956,0.978004342
TOX-71766,0,10.96082878,14.70069007,14.54583714,0.262532059,129.06,6.028708003,73.59356571,3.132318737,8.029206572,73.284544,5.69963158,34.06528774,0.557142857,0.995950642,18.55355576,1.496548174,49.47195495,0.170251576,0.972732342
TOX-61372,1,10.33801691,13.30235084,17.42836667,0.351703528,40.04,7.009597252,10.50449918,4.023316741,16.00200289,96.7308865,5.734051035,0.0,0.48707381,0.659386227,24.8355694,1.612547487,52.26191438,0.225222966,0.991767523
TOX-11427,1,10.95908405,15.58835352,14.54969905,0.4375,37.04,5.052153434,9.967957042,3.204000993,17.00213777,25.81671414,5.694160681,9.967957042,0.589189189,0.772910048,12.13273414,1.75,42.68084096,0.040277778,0.992525861
TOX-6631,1,10.95338367,14.70630465,14.5402225,0.261506881,16.03,6.007537719,30.40397298,3.073512156,8.010525912,48.55164095,5.692996216,5.316788604,0.576142132,0.988715159,24.61992283,1.3623079,49.88613842,0.027777778,0.988405418
TOX-9208,1,10.94286915,14.70058159,14.54391423,0.223681916,322.06,6.029511917,55.10154392,4.121507865,8.0296724,95.47514889,5.682370319,24.93768598,0.573127229,0.987790647,56.63675203,1.375587221,51.16215395,0.182438872,0.977210446
TOX-61868,1,10.94725242,14.70816203,14.54327686,0.222857097,170.02,5.014227229,22.09011878,4.024040334,8.006109874,67.38908442,5.686920655,66.42095055,0.650579151,0.995942047,43.73392667,1.244648529,53.83460962,0.255234475,0.993501034
TOX-29578,1,10.95171548,14.70646102,14.54453176,0.255367159,18.03,6.007467419,32.64980764,3.212743864,17.0011024,54.52978148,5.691980121,32.8427281,0.619110379,0.773988566,38.21235122,1.377020781,52.91513428,0.024056261,0.987140911
TOX-18716,1,10.95371366,14.7006407,14.5436858,0.251772932,25.06,6.028545503,48.12407333,3.205301566,8.029339171,72.82154138,5.692497482,30.98790993,0.544461778,0.987162438,31.64306857,1.455589884,48.90295364,0.024056261,0.977211518
TOX-49757,0,11.05803103,14.70516217,14.54238968,0.277729394,64.08,6.011078589,72.63689795,3.186725925,8.016756833,60.16056256,5.795323495,5.316788604,0.487091222,0.995960147,26.31013685,1.559369963,43.99779588,0.084644631,0.987200185
TOX-19693,1,10.95289616,14.70120878,14.54326996,0.23712479,22.04,6.028131055,42.2168936,4.033668346,8.028987901,66.17200917,5.692552401,18.74738413,0.574585635,0.987185913,30.99169197,1.345072668,49.98043223,0.032075015,0.977800468
TOX-65344,0,10.93577621,14.70146491,14.54784091,0.294351488,119.04,6.02813372,10.95328381,3.206019309,17.00110291,52.62915123,5.675850268,4.983978521,0.602645637,0.774007136,29.32600419,1.533410348,50.86074205,0.080400755,0.977997151
TOX-73000,1,11.0607941,15.5925163,14.54326615,0.217298477,37.01,5.011660265,24.03126337,3.118538756,7.029690309,42.39808474,5.799302446,4.899909731,0.670454545,1.824533656,38.7727993,1.096139159,49.94226159,0.181119014,1.824232158
TOX-72590,1,10.43063834,14.70144443,13.64253951,0.468268372,12.05,6.022032479,11.07583268,3.231273774,53.00226845,23.71286167,5.69435627,67.77261188,0.988101397,0.151294985,79.90534602,1.829473298,76.16018295,0.020833333,0.972847831
TOX-75306,0,10.93606669,14.69644476,14.55656563,0.260655319,259.06,7.004051558,40.48858154,4.039035988,8.029472967,74.60966103,5.67523113,6.9237372,0.554904832,0.98792432,30.89228343,1.493012935,50.11189989,0.219866931,0.977600206
TOX-36148,0,10.95437118,15.5792402,14.56331167,0.33385426,10.02,5.088704313,0.0,3.12919426,7.089297111,29.74299664,5.693687211,0.0,0.615384615,2.734174498,5.563451492,1.392147224,50.65607577,0.032075015,0.91130569
TOX-72981,0,10.95524908,14.65151376,14.59478953,0.298844044,139.08,7.00412307,34.47236337,3.179302008,8.054933155,65.60691547,5.694936012,0.0,0.50617284,1.856194315,30.53782887,1.64120759,46.66767888,0.151139886,0.972624326
TOX-81326,0,10.96073974,15.59610032,14.53781561,0.340350825,7.01,4.055261898,0.0,3.049898088,7.012602888,21.43179355,5.699430664,0.0,0.641509434,2.734187146,12.13273414,1.295836389,52.58914396,0.032075015,0.993853848
TOX-3495,1,10.95280084,14.70242269,14.54022077,0.239682419,76.04,6.022026662,36.69013351,3.20512583,8.022205161,71.17720171,5.69235296,12.2405258,0.589108911,0.987938186,37.08258528,1.366295181,51.70587727,0.059852793,0.977940221
TOX-12453,1,10.94622454,14.70114303,14.54327618,0.238274886,134.04,6.028355028,43.71724817,4.034753374,8.029057588,73.13614818,5.685864382,11.82364693,0.593301435,0.987933608,37.05805904,1.364819593,51.98265883,0.193249475,0.977946882
TOX-10500,1,10.9377789,14.70681799,14.54326728,0.232413117,61.02,6.007551042,31.14106091,3.206765996,8.010060147,59.93643749,5.677425981,55.14558654,0.641758242,0.9872569,24.71933137,1.261135103,53.27214444,0.059852793,0.9872569
TOX-14190,1,10.9460929,14.7081614,14.54390741,0.209814054,139.02,5.013216512,29.64070634,4.028968672,8.006113382,78.51194553,5.68574386,49.20315426,0.659468439,0.993597185,43.5034069,1.218464679,54.21974188,0.096225045,0.992738436
TOX-51386,1,10.3280362,14.70177804,14.54964698,0.320487668,304.08,6.023263911,21.94296204,3.241118758,17.00110669,76.1618159,5.688848796,4.992404733,0.636215038,0.655154197,48.03767401,1.780177225,50.74175992,0.268897863,0.977236834
TOX-9299,0,11.00565544,14.70144445,13.64253738,0.314897429,31.02,6.022008566,11.07583268,3.159286669,8.028630384,26.31522324,5.745313659,12.15204021,0.546875,1.972352561,24.67745534,1.360964047,50.57579268,0.305501031,0.973022258
TOX-25654,0,11.14820281,14.7014585,14.546384,0.277882576,16.05,6.028202321,80.76373363,3.124641321,8.028848848,49.34799413,5.878265794,23.89516343,0.528708134,0.987811229,21.01908117,1.468721186,45.56823104,0.05,0.977885099
TOX-5717,0,11.06660313,14.65343812,14.58985662,0.359893574,7.03,6.052702189,6.606881965,3.021907658,8.053232924,22.1671383,5.80626484,24.02525291,0.473451327,0.988922062,12.33872767,1.528801815,43.74815841,0.0,0.957306283
TOX-63011,1,10.94617772,14.70120804,14.54327594,0.238274886,134.04,6.02813617,41.71397802,4.033831264,8.028994563,73.13614818,5.685810546,11.82364693,0.593301435,0.988009758,43.47888066,1.364819593,51.98265883,0.193249475,0.977920583
TOX-35805,0,10.9094532,14.70019271,14.54378058,0.216621256,415.15,6.03154959,105.902098,4.024125666,8.03400574,153.3391481,5.648722561,5.316788604,0.518494484,0.9872569,33.77096891,1.485584456,48.85939516,0.105531566,0.972182064
TOX-15027,0,10.93672115,14.70061771,14.54820578,0.296490396,70.07,6.023382039,41.66338571,3.241276616,8.029241487,63.0083219,5.675734931,10.30076712,0.517184943,0.997572142,36.60419594,1.618669042,47.72044976,0.091238446,0.97149779
TOX-31954,1,10.94704553,14.70645953,14.56127688,0.255679297,170.03,6.007460162,16.0775918,3.244052307,8.011084848,61.98001187,5.686529076,70.02289445,0.630188679,0.99757269,29.32600419,1.369815128,52.25915772,0.178730177,0.987980726
TOX-57808,1,10.93031153,14.70716744,14.54327377,0.240495365,124.03,5.015796598,32.85982255,4.11332441,8.007549691,66.40214294,5.669929191,22.95307819,0.617437722,0.99595208,18.05064018,1.335852876,52.89962055,0.096424891,0.911422078
TOX-10011,0,10.95183265,14.70178022,14.54713803,0.270630055,73.06,6.024631186,53.82431906,4.034778762,8.024742731,69.63868375,5.691436625,10.21669833,0.551724138,0.987212983,25.07378593,1.519509236,49.27442117,0.04605044,0.977308535
TOX-75607,1,10.33722841,15.57924191,14.5633136,0.271697042,70.04,5.088738262,25.5400101,3.20371792,17.00110384,67.52893291,5.692565431,37.19720915,0.663643638,0.660641712,69.37703045,1.483311422,56.31922656,0.055555556,0.911335575
TOX-75516,0,10.31915862,14.70023357,14.54508858,0.355830744,21.1,6.020130926,56.03015802,4.045236089,16.0143984,62.28951922,5.699949226,4.722094864,0.495065789,0.641876343,32.29444517,1.893705631,49.17309769,0.024056261,0.967543876
TOX-15473,0,10.95318071,14.70121686,13.64267052,0.240359362,58.03,6.022013743,21.78341089,4.023921539,8.02875394,53.44414444,5.692880288,12.13273414,0.576923077,0.987988258,43.58546565,1.287737782,51.40149023,0.104243799,0.972893786
TOX-59528,1,10.9584978,14.70584402,14.54349724,0.276909671,20.05,6.009097358,37.74794288,3.232473976,17.00110262,58.77710727,5.697835788,18.74738413,0.568830442,0.773997029,32.5004387,1.520747237,50.75740857,0.020833333,0.987143934
TOX-70546,1,10.44126134,14.70229246,13.64460507,0.312696151,17.08,6.009265153,24.97372927,4.043119191,15.01309283,48.64955048,5.797696856,0.0,0.527950311,0.534785052,12.33872767,1.628976017,49.68267159,0.0,0.976684987
TOX-62375,1,10.95463511,14.70249216,14.5425399,0.241191502,76.05,6.022050611,37.18434059,4.028224301,8.022164762,77.52477143,5.694123138,35.86420728,0.586490939,0.99108853,46.7268939,1.400684654,50.05335603,0.190157541,0.977831561
TOX-30849,1,10.95204984,14.69967923,14.54800728,0.330909459,124.08,6.031864172,31.14218418,3.286092983,8.032834546,54.37185209,5.688664839,9.720841475,0.486486486,0.996623372,18.19910121,1.710777084,43.0203021,0.053509344,0.977093197
TOX-12407,1,10.45387908,14.65153502,14.59477551,0.320223258,21.08,7.004119064,24.23685945,4.029463669,15.01026073,58.82327254,5.69898631,0.0,0.520905923,0.536970026,38.44287099,1.726745454,48.53686676,0.027777778,0.972777194
TOX-11984,1,10.94622455,14.70116101,14.54327209,0.227764715,82.04,6.028356575,43.71724817,4.034756643,8.02904306,78.580683,5.68586444,18.74738413,0.597222222,0.987222972,37.56097462,1.334241372,51.82545677,0.06415003,0.977894116
TOX-1752,1,10.95178543,14.70146253,14.54349868,0.238285353,134.04,6.02813228,37.1103662,4.029867916,8.028782344,76.59627456,5.69145129,29.165378,0.607142857,0.988014657,62.535352,1.371305402,51.98496462,0.115754492,0.977969762
TOX-37078,0,10.96004533,14.70085473,14.54814461,0.273792316,139.07,6.028737287,68.52187258,3.136601371,8.02933504,71.74875795,5.699545636,9.883888252,0.529745042,0.997569745,36.39820241,1.553066472,48.95899567,0.098266524,0.977978389
TOX-61300,1,10.25770258,14.7017299,14.69535685,0.519777122,49.12,6.023509679,28.33953905,3.194177039,16.10116997,55.20457002,5.924926923,20.16532066,0.518518519,0.564450039,24.43574689,2.246439345,40.28229091,0.159752413,0.976749788
TOX-4114,0,11.01971744,13.30278449,17.43069771,0.416346486,61.1,7.014090784,38.5789477,4.022237299,9.014097526,97.11249843,5.751814643,0.0,0.378764897,1.979827547,0.0,2.062662222,38.92907172,0.10511154,0.977275821
TOX-5758,0,11.08058561,15.59080123,14.54573156,0.21953316,11.02,5.010557857,51.0800202,3.023379917,7.034992676,43.56767131,5.819550034,37.99050739,0.630434783,0.993053713,54.12184399,1.134969975,45.7940839,0.0,0.98713139
TOX-10963,0,10.31286947,14.70109694,14.54498295,0.410006322,10.06,6.022106966,33.33519479,4.037983244,16.01260879,32.22736269,5.830744554,0.0,0.463855422,0.607559046,6.420821623,1.854689,46.25985881,0.0,0.967870972
TOX-46209,1,10.3284458,14.70214346,14.5494676,0.283530585,184.07,6.017575083,62.88127082,4.043649814,16.01323327,78.55456834,5.668986841,46.04959988,0.578947368,0.644907056,43.00049133,1.608306073,51.20712243,0.160943239,0.971349025
TOX-35891,1,11.00186592,14.70681846,14.5432661,0.19979697,109.02,6.005007682,37.74794288,4.027908909,8.010004452,71.00444125,5.741564284,25.67112133,0.644957983,0.992036172,80.7010572,1.160291916,50.15095305,0.804567319,0.992035927
TOX-109745,1,10.94617772,14.70120763,14.5432809,0.230992876,205.04,6.028137794,41.21106244,4.033835139,8.02899783,78.77865974,5.685810542,4.899909731,0.600896861,1.850277478,36.81018948,1.347356043,52.30539002,0.169559285,0.977972911
TOX-58471,1,10.95301066,14.7017776,14.54883998,0.220556541,565.15,6.02974388,121.253548,3.212830005,8.030203484,171.1478296,5.692456648,22.87410301,0.546153846,0.987554275,80.28059011,1.526000545,49.43192365,0.079611817,0.977216828
