TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value (g/kg),Toxicity Value (mg/kg),MW,Toxicity molar kg unit,pLD50 (molar kg unit)
TOX-45496,,"5-butyl-5-(butylsulfanylmethyl)-1,3-diazinane-2,4,6-trione",49176,CCCCSCC1(CCCC)C(=O)NC(=O)NC1=O,IKRHMCOFDNJOSX-UHFFFAOYSA-N,59.99853351,0.059998534,286.1351136,0.000209686,3.678430521
TOX-45499,,"5-butan-2-yl-5-(ethylsulfanylmethyl)-1,3-diazinane-2,4,6-trione",49184,CCSCC1(C(C)CC)C(=O)NC(=O)NC1=O,DTCMEAQQTQSTST-UHFFFAOYSA-N,100.9988271,0.100998827,258.1038134,0.000391311,3.407478091
TOX-45500,,"5-butan-2-yl-5-(ethylsulfanylmethyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",3033404,CCSCC1(C(C)CC)C(=O)NC(=S)NC1=O,LOVRFLJREPVWEZ-UHFFFAOYSA-N,81.99671297,0.081996713,274.0809698,0.00029917,3.524082439
TOX-45505,,"5-but-3-en-2-yl-5-butyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033408,C=CC(C)C1(CCCC)C(=O)NC(=S)NC1=O,WUHBAYMWQXSFSZ-UHFFFAOYSA-N,56.99887946,0.056998879,254.1088988,0.000224309,3.649153556
TOX-45514,,"5-(1-butylsulfanylethyl)-5-ethyl-1,3-diazinane-2,4,6-trione",49217,CCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O,XDKIEIGEXSKEFX-UHFFFAOYSA-N,55.00000004,0.055,272.1194635,0.000202117,3.694396916
TOX-45515,,"5-(2-butylsulfanylethyl)-5-ethyl-1,3-diazinane-2,4,6-trione",49219,CCCCSCCC1(CC)C(=O)NC(=O)NC1=O,LQOOYUPWMPMDBD-UHFFFAOYSA-N,72.99999995,0.073,272.1194635,0.000268265,3.571436746
TOX-45516,,"5-(1-butylsulfanylethyl)-5-ethyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033416,CCCCSC(C)C1(CC)C(=O)NC(=S)NC1=O,JBZRHMMTTFQQGF-UHFFFAOYSA-N,56.99249057,0.056992491,288.0966199,0.000197824,3.703720527
TOX-45518,,"5-(1-butylsulfanylethyl)-5-propyl-1,3-diazinane-2,4,6-trione",49225,CCCCSC(C)C1(CCC)C(=O)NC(=O)NC1=O,PGBGKEINPSDDFU-UHFFFAOYSA-N,57.99858237,0.057998582,286.1351136,0.000202697,3.693153778
TOX-45520,,"5-(butylsulfanylmethyl)-5-ethyl-1-methyl-1,3-diazinane-2,4,6-trione",49229,CCCCSCC1(CC)C(=O)NC(=O)N(C)C1=O,WBAJTZNYTILDDB-UHFFFAOYSA-N,78.00000002,0.078,272.1194635,0.000286639,3.542665003
TOX-45522,,"5-(tert-butylsulfanylmethyl)-5-ethyl-1,3-diazinane-2,4,6-trione",49233,CCC1(CSC(C)(C)C)C(=O)NC(=O)NC1=O,JAZRFZJBOPYNGT-UHFFFAOYSA-N,161.9981188,0.161998119,258.1038134,0.000627647,3.20228445
TOX-45523,,"5-(butylsulfanylmethyl)-1-methyl-5-(2-methylpropyl)-1,3-diazinane-2,4,6-trione",49235,CCCCSCC1(CC(C)C)C(=O)NC(=O)N(C)C1=O,LYIHANRCRAMXRN-UHFFFAOYSA-N,61.99917446,0.061999174,300.1507636,0.00020656,3.684953546
TOX-45524,,"5-(butylsulfanylmethyl)-5-propan-2-yl-1,3-diazinane-2,4,6-trione",49237,CCCCSCC1(C(C)C)C(=O)NC(=O)NC1=O,KOJRMAZZLSCWIT-UHFFFAOYSA-N,53.00000003,0.053,272.1194635,0.000194767,3.710483736
TOX-45526,,"5-(butylsulfanylmethyl)-1-methyl-5-propyl-1,3-diazinane-2,4,6-trione",49241,CCCCSCC1(CCC)C(=O)NC(=O)N(C)C1=O,OYWKTHQHHLYAJW-UHFFFAOYSA-N,68.99831348,0.068998313,286.1351136,0.000241139,3.617732681
TOX-45527,,"5-(3-butylsulfanylpropyl)-5-ethyl-1,3-diazinane-2,4,6-trione",49243,CCCCSCCCC1(CC)C(=O)NC(=O)NC1=O,AUEIQTYIRMUIEJ-UHFFFAOYSA-N,64.99841127,0.064998411,286.1351136,0.00022716,3.643668415
TOX-45528,,"5-(3-butylsulfanylpropyl)-5-ethyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033420,CCCCSCCCC1(CC)C(=O)NC(=S)NC1=O,WOBIAESBBGUVPI-UHFFFAOYSA-N,40.00462862,0.040004629,302.1122699,0.000132416,3.878058121
TOX-45531,,"5-ethyl-5-(1-pentylsulfanylethyl)-1,3-diazinane-2,4,6-trione",49250,CCCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O,ZXLWNMGXMJHTSH-UHFFFAOYSA-N,35.99912008,0.03599912,286.1351136,0.000125812,3.900279271
TOX-45532,,"5-ethyl-5-(1-pentylsulfanylethyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",3033422,CCCCCSC(C)C1(CC)C(=O)NC(=S)NC1=O,SKNTWEMVHUEXQI-UHFFFAOYSA-N,45.00520725,0.045005207,302.1122699,0.000148969,3.826905598
TOX-45533,,"5-ethyl-5-(pentylsulfanylmethyl)-1,3-diazinane-2,4,6-trione",49254,CCCCCSCC1(CC)C(=O)NC(=O)NC1=O,GPTCMXLNCBJODE-UHFFFAOYSA-N,53.00000003,0.053,272.1194635,0.000194767,3.710483736
TOX-45540,,"5-(1-ethylsulfanylethyl)-5-hexyl-1,3-diazinane-2,4,6-trione",49270,CCCCCCC1(C(C)SCC)C(=O)NC(=O)NC1=O,JGQCCQOSPIMRRX-UHFFFAOYSA-N,44.9994009,0.044999401,300.1507636,0.000149923,3.824132721
TOX-45541,,"5-(1-ethylsulfanylethyl)-5-hexyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033424,CCCCCCC1(C(C)SCC)C(=O)NC(=S)NC1=O,XEZSGPOZFPVJRJ-UHFFFAOYSA-N,58.0014661,0.058001466,316.12792,0.000183475,3.736423883
TOX-45543,,"5-(ethylsulfanylmethyl)-5-hexyl-1,3-diazinane-2,4,6-trione",49276,CCCCCCC1(CSCC)C(=O)NC(=O)NC1=O,ZFCBCSJFPBLOMX-UHFFFAOYSA-N,43.99892456,0.043998925,286.1351136,0.00015377,3.813129095
TOX-45548,,"5-(ethylsulfanylmethyl)-5-pentan-2-yl-1,3-diazinane-2,4,6-trione",49286,CCCC(C)C1(CSCC)C(=O)NC(=O)NC1=O,QQGHZXVCXVFNMJ-UHFFFAOYSA-N,69.99999997,0.07,272.1194635,0.00025724,3.589661566
TOX-45552,,"5-(2-methylpropyl)-5-(methylsulfanylmethyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",3033428,CSCC1(CC(C)C)C(=O)NC(=S)NC1=O,KTXRKOSYXVWACC-UHFFFAOYSA-N,110.0067593,0.110006759,260.0653198,0.000422997,3.373663071
TOX-45555,,"1-methyl-5-(3-methylbut-2-enyl)-5-propan-2-yl-1,3-diazinane-2,4,6-trione",49297,CC(C)=CCC1(C(C)C)C(=O)NC(=O)N(C)C1=O,HZKWVKRKHMKCIA-UHFFFAOYSA-N,4.999920737,0.004999921,252.1473925,1.98294E-05,4.702691362
TOX-45569,,"5-but-3-en-2-yl-5-pentyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033432,C=CC(C)C1(CCCCC)C(=O)NC(=S)NC1=O,WDKZDXPEZYYLPP-UHFFFAOYSA-N,156.9988299,0.15699883,268.1245489,0.000585544,3.232440163
TOX-45573,,"5-but-3-en-2-yl-5-propyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033435,C=CC(C)C1(CCC)C(=O)NC(=S)NC1=O,HJZVSYSRQBYTMU-UHFFFAOYSA-N,72.99757002,0.07299757,240.0932488,0.000304038,3.517071545
TOX-45613,,"5-(1-butylsulfanylethyl)-5-propyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033438,CCCCSC(C)C1(CCC)C(=O)NC(=S)NC1=O,NSBPOSPONLVTIJ-UHFFFAOYSA-N,58.00671146,0.058006711,302.1122699,0.000192004,3.716690119
TOX-45615,,"5-(ethylsulfanylmethyl)-5-pentan-2-yl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033440,CCCC(C)C1(CSCC)C(=O)NC(=S)NC1=O,QTPPQWRVWZEVSX-UHFFFAOYSA-N,55.99262227,0.055992622,288.0966199,0.000194354,3.711407356
TOX-45617,,"5-but-3-en-2-yl-5-(3-methylbutyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",3033442,C=CC(C)C1(CCC(C)C)C(=O)NC(=S)NC1=O,WWYHKVOUKDDPAH-UHFFFAOYSA-N,102.9992325,0.102999233,268.1245489,0.000384147,3.41550259
TOX-45627,,"5-ethyl-5-(propylsulfanylmethyl)-1,3-diazinane-2,4,6-trione",49383,CCCSCC1(CC)C(=O)NC(=O)NC1=O,DALQHPNTWWRXHH-UHFFFAOYSA-N,123.9969548,0.123996955,244.0881634,0.000508001,3.2941357
TOX-4575,TABUN,[dimethylamino(ethoxy)phosphoryl]formonitrile,6500,CCOP(=O)(C#N)N(C)C,PJVJTCIRVMBVIA-UHFFFAOYSA-N,0.063000389,6.30E-05,162.0558142,3.888E-07,6.410321386
TOX-46984,,"2,2-diethylthiomorpholin-3-one",95099,CCC1(CC)SCCNC1=O,PERBLUYSNRUQEQ-UHFFFAOYSA-N,184.9989324,0.184998932,173.0874351,0.001068818,2.97109632
TOX-47094,,"5,7-bis(3,4-dimethoxyphenyl)-1,3-diazatricyclo[3.3.1.13,7]decan-6-one",50382,COc1ccc(C23CN4CN(C2)CC(c2ccc(OC)c(OC)c2)(C4)C3=O)cc1OC,WVAKPGIBSASGOB-UHFFFAOYSA-N,20.00014133,0.020000141,424.199822,4.71479E-05,4.326537417
TOX-47096,,"5,7-bis(2-methoxyphenyl)-1,3-diazatricyclo[3.3.1.13,7]decan-6-one",50384,COc1ccccc1C12CN3CN(C1)CC(c1ccccc1OC)(C3)C2=O,LXGADDSZICFRTB-UHFFFAOYSA-N,65.99185059,0.065991851,364.1786926,0.000181207,3.741824225
TOX-47097,,"5,7-bis(4-methoxyphenyl)-1,3-diazatricyclo[3.3.1.13,7]decan-6-one",50385,COc1ccc(C23CN4CN(C2)CC(c2ccc(OC)cc2)(C4)C3=O)cc1,WVFOCVWNOFMPFW-UHFFFAOYSA-N,9.998765253,0.009998765,364.1786926,2.74557E-05,4.56136816
TOX-47515,,"7-[[4-(2-amino-1-carboxy-2-oxoethylidene)-1,3-dithietane-2-carbonyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",4630412,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SRZNHPXWXCNNDU-UHFFFAOYSA-N,5999.66646,5.99966646,575.0021445,0.010434164,1.981542357
TOX-47550,,"4-(dimethylamino)-5,6,10,11,12a-pentahydroxy-6-methyl-1,3,12-trioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",118984634,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,JRKKETOWZBGAML-UHFFFAOYSA-N,111.9905135,0.111990514,460.1481803,0.000243379,3.613716473
TOX-4791,Thenalidine,1-methyl-N-phenyl-N-(thiophen-2-ylmethyl)piperidin-4-amine,27901,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,KLOHYVOVXOUKQI-UHFFFAOYSA-N,19.99692785,0.019996928,286.1503697,6.98826E-05,4.155631032
TOX-4804,Dimethisoquin,"2-(3-butylisoquinolin-1-yl)oxy-N,N-dimethylethanamine",6857,CCCCc1cc2ccccc2c(OCCN(C)C)n1,XNMYNYSCEJBRPZ-UHFFFAOYSA-N,5.000146848,0.005000147,272.1888634,1.83701E-05,4.735887593
TOX-4838,DL-Tartaric acid,"2,3-dihydroxybutanedioic acid",875,O=C(O)C(O)C(O)C(=O)O,FEWJPZIEWOKRBE-UHFFFAOYSA-N,113.0030115,0.113003012,150.0164379,0.000753271,3.123048832
TOX-4839,,"1,3,4,5,6-pentahydroxyhexan-2-one",1101,O=C(CO)C(O)C(O)C(O)CO,BJHIKXHVCXFQLS-UHFFFAOYSA-N,15000.33303,15.00033303,180.0633881,0.083305847,1.079324516
TOX-4845,Pentitol,"pentane-1,2,3,4,5-pentol",827,OCC(O)C(O)C(O)CO,HEBKCHPVOIAQTA-UHFFFAOYSA-N,4000.105159,4.000105159,152.0684735,0.026304632,1.579967778
TOX-48903,,N-[2-[ethoxy(methyl)phosphoryl]oxyethyl]-N-propan-2-ylpropan-2-amine,51437,CCOP(C)(=O)OCCN(C(C)C)C(C)C,IEMIPTMSCIDZLN-UHFFFAOYSA-N,163.9954318,0.163995432,251.1650303,0.000652939,3.185127422
TOX-4893,,2-chlorobenzaldehyde,6996,O=Cc1ccccc1Cl,FPYUJUBAXZAQNL-UHFFFAOYSA-N,8.499455775,0.008499456,140.0028925,6.07091E-05,4.21674589
TOX-49213,,"2-amino-N-[4-amino-3-[3-amino-6-(1-aminoethyl)oxan-2-yl]oxy-2,5-dihydroxy-6-methoxycyclohexyl]-N-methylacetamide",2248,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,BIDUPMYXGFNAEJ-UHFFFAOYSA-N,654.0064516,0.654006452,405.2587338,0.0016138,2.792150351
TOX-50151,,"5-but-3-en-2-yl-5-(2-methylpropyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",3033566,C=CC(C)C1(CC(C)C)C(=O)NC(=S)NC1=O,LNXYLCPNTPLQFE-UHFFFAOYSA-N,52.9989581,0.052998958,254.1088988,0.000208568,3.680752542
TOX-50152,,"5-[1-(2-methylpropylsulfanyl)ethyl]-5-propyl-1,3-diazinane-2,4,6-trione",52059,CCCC1(C(C)SCC(C)C)C(=O)NC(=O)NC1=O,KJYXYMHNEZSDKL-UHFFFAOYSA-N,115.9971648,0.115997165,286.1351136,0.000405393,3.392123782
TOX-50231,,"5-(1-butylsulfanylethyl)-5-prop-2-enyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033568,C=CCC1(C(C)SCCCC)C(=O)NC(=S)NC1=O,JGVCTSBZNYCPSQ-UHFFFAOYSA-N,39.99347639,0.039993476,300.0966199,0.000133269,3.875271947
TOX-50239,,"5-(ethylsulfanylmethyl)-5-propan-2-yl-1,3-diazinane-2,4,6-trione",52182,CCSCC1(C(C)C)C(=O)NC(=O)NC1=O,DHBMQPSZLLQHBI-UHFFFAOYSA-N,105.9973968,0.105997397,244.0881634,0.000434259,3.36225152
TOX-50252,,"5-ethyl-5-(ethylsulfanylmethyl)-1,3-diazinane-2,4,6-trione",52198,CCSCC1(CC)C(=O)NC(=O)NC1=O,SNVWRFXKKIEGGB-UHFFFAOYSA-N,211.0009161,0.211000916,230.0725133,0.000917106,3.037580396
TOX-50254,,"5-(ethylsulfanylmethyl)-5-(2-methylpropyl)-1,3-diazinane-2,4,6-trione",52202,CCSCC1(CC(C)C)C(=O)NC(=O)NC1=O,ZKYPYMAGULMPKU-UHFFFAOYSA-N,114.9986646,0.114998665,258.1038134,0.000445552,3.351101624
TOX-50317,,2-(diethylamino)ethyl 4-[[3-hydroxy-5-(hydroxymethyl)-2-methylpyridin-4-yl]methylamino]benzoate,52269,CCN(CC)CCOC(=O)c1ccc(NCc2c(CO)cnc(C)c2O)cc1,QBJBWGYVTKMLEV-UHFFFAOYSA-N,130.00671,0.13000671,387.2158064,0.000335747,3.473987309
TOX-51154,Denzimol,2-imidazol-1-yl-1-[4-(2-phenylethyl)phenyl]ethanol,53626,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,IAWIJHCUEPVIOO-UHFFFAOYSA-N,22.40137903,0.022401379,292.1575633,7.66757E-05,4.115342379
TOX-5121,,"3-sulfanylpropane-1,2-diol",7291,OCC(O)CS,PJUIMOJAAPLTRJ-UHFFFAOYSA-N,249.9953776,0.249995378,108.0245005,0.002314247,2.635590288
TOX-5144,Genite,"(2,4-dichlorophenyl) benzenesulfonate",7327,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,,115.0128973,0.115012897,301.9571205,0.000380892,3.419198731
TOX-5171,FURFURYL ALCOHOL,furan-2-ylmethanol,7361,OCC1CCCO1,XPFVYQJUAUNWIW-UHFFFAOYSA-N,696.3713985,0.696371399,102.0680796,0.006822617,2.166049018
TOX-52381,,2-pentan-2-yl-6-propan-2-ylphenol,3058300,CCCC(C)c1cccc(C(C)C)c1O,LRZHPFKOOGPXPU-UHFFFAOYSA-N,19.99912759,0.019999128,206.1670653,9.70045E-05,4.013208238
TOX-5242,Iofendylate,ethyl 10-(4-iodophenyl)undecanoate,7458,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,LAYLQVBQIBQVLL-UHFFFAOYSA-N,999.8967203,0.99989672,416.1212282,0.002402898,2.619264728
TOX-52825,Adimolol,3-[3-[(2-hydroxy-3-naphthalen-1-yloxypropyl)amino]-3-methylbutyl]-1H-benzimidazol-2-one,71227,CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,YWRIUGFSIQMHJK-UHFFFAOYSA-N,16.3990227,0.016399023,419.2208918,3.91179E-05,4.40762495
TOX-5313,,"3,7-dinitroso-1,3,5,7-tetrazabicyclo[3.3.1]nonane",7549,O=NN1CN2CN(C1)CN(N=O)C2,MWRWFPQBGSZWNV-UHFFFAOYSA-N,129.9965087,0.129996509,186.0865236,0.000698581,3.155783234
TOX-53152,Juliprosopin,,127122,CC1NC(CCCCCCCCCCC2=CCN3CCCC3C2CCCCCCCCCCC2CCC(O)C(C)N2)CCC1O,WJNGOLJEAOQNFW-UHFFFAOYSA-N,33.1068995,0.0331069,629.5859286,5.25852E-05,4.279136502
TOX-5365,triacetin,"2,3-diacetyloxypropyl acetate",5541,CC(=O)OCC(COC(C)=O)OC(C)=O,URAYPUMNDPQOKB-UHFFFAOYSA-N,749.9828152,0.749982815,218.0790382,0.003439041,2.463562611
TOX-5381,,bis(2-ethylhexyl) hexanedioate,7641,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,SAOKZLXYCUGLFA-UHFFFAOYSA-N,540.0378866,0.540037887,370.3083098,0.001458347,2.836139229
TOX-5382,,bis(2-ethylhexyl) nonanedioate,7642,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,ZDWGXBPVPXVXMQ-UHFFFAOYSA-N,639.9146983,0.639914698,412.35526,0.001551853,2.809149453
TOX-55045,Ohmefentanyl,N-[1-(2-hydroxy-2-phenylethyl)-3-methylpiperidin-4-yl]-N-phenylpropanamide,62279,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1C,FRPRNNRJTCONEC-UHFFFAOYSA-N,0.0072999,7.30E-06,366.2307282,1.99E-08,7.70043787
TOX-55278,Cui xing an,"[3-[2-(dimethylamino)ethoxy]phenyl] N,N-dimethylcarbamate",133238,CN(C)CCOc1cccc(OC(=O)N(C)C)c1,KEQGIRWMQGDVQW-UHFFFAOYSA-N,84.99865246,0.084998652,252.1473925,0.000337099,3.472242441
TOX-5556,ACRYLONITRILE,prop-2-enenitrile,7855,C=CC#N,NLHHRLWOUZZQLW-UHFFFAOYSA-N,68.99479866,0.068994799,53.0265491,0.001301137,2.885677013
TOX-5562,GLYOXAL,oxaldehyde,7860,O=CC=O,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,60.00413532,0.060004135,58.0054793,0.001034456,2.985287838
TOX-5567,taurine,2-aminoethanesulfonic acid,1123,NCCS(=O)(=O)O,XOAAWQZATWQOTB-UHFFFAOYSA-N,1000.00799,1.00000799,125.0146641,0.007999126,2.096957488
TOX-5571,SARIN,2-[fluoro(methyl)phosphoryl]oxypropane,7871,CC(C)OP(C)(=O)F,DYAHQFWOVKZOOW-UHFFFAOYSA-N,0.014999572,1.50E-05,140.0402444,1.071E-07,6.970173993
TOX-5595,,1-methoxypropan-2-ol,7900,COCC(C)O,ARXJGSRGQADJSQ-UHFFFAOYSA-N,1199.97337,1.19997337,90.06807956,0.013322959,1.875399295
TOX-56233,Nipradilol,"[8-[2-hydroxy-3-(propan-2-ylamino)propoxy]-3,4-dihydro-2H-chromen-3-yl] nitrate",72006,CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,OMCPLEZZPVJJIS-UHFFFAOYSA-N,19.99944842,0.019999448,326.1477864,6.13202E-05,4.212396417
TOX-5685,MALONONITRILE,propanedinitrile,8010,N#CCC#N,CUONGYYJJVDODC-UHFFFAOYSA-N,27.99872851,0.027998729,66.02179806,0.000424083,3.372549038
TOX-57380,,N-(2-amino-3-phenylpropanoyl)-1-[5-(diaminomethylideneamino)-1-oxopentan-2-yl]pyrrolidine-2-carboxamide,78301015,N=C(N)NCCCC(C=O)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1,RFULKDJDFTTYSV-UHFFFAOYSA-N,40.00009941,0.040000099,402.2379388,9.94439E-05,4.00242196
TOX-57455,Nesosteine,"2-(1,3-thiazolidine-3-carbonyl)benzoic acid",158613,O=C(O)c1ccccc1C(=O)N1CCSC1,XVAYJUBRRZOANH-UHFFFAOYSA-N,3500.000003,3.500000003,237.0459642,0.014765069,1.830764521
TOX-57467,IBZM,N-[(1-ethylpyrrolidin-2-yl)methyl]-2-hydroxy-3-iodo-6-methoxybenzamide,5120,CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1O,CANPFCFJURGKAX-UHFFFAOYSA-N,49.99901046,0.04999901,404.0596905,0.000123742,3.907484118
TOX-57518,Shikonin propionate,"[1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-enyl] propanoate",3069073,CCC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,DLBQFLWCDFTEQG-UHFFFAOYSA-N,9.751047585,0.009751048,344.1259884,2.83357E-05,4.547666196
TOX-5760,sebacic acid,decanedioic acid,5192,O=C(O)CCCCCCCCC(=O)O,CXMXRPHRNRROMY-UHFFFAOYSA-N,1440.000001,1.440000001,202.1205091,0.007124463,2.147247891
TOX-5777,thiodiglycol,2-(2-hydroxyethylsulfanyl)ethanol,5447,OCCSCCO,YODZTKMDCQEPHD-UHFFFAOYSA-N,3000.024551,3.000024551,122.0401506,0.024582275,1.609377926
TOX-5790,,2-butoxyethanol,8133,CCCCOCCO,POAOYUHQDCAZBD-UHFFFAOYSA-N,251.9872056,0.251987206,118.0993797,0.002133688,2.670869126
TOX-5811,TRIETHYLENE GLYCOL,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,8172,OCCOCCOCCO,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,1899.949391,1.899949391,150.0892089,0.012658801,1.897607436
TOX-5843,propoxur,(2-propan-2-yloxyphenyl) N-methylcarbamate,4944,CNC(=O)Oc1ccccc1OC(C)C,ISRUGXGCCGIOQO-UHFFFAOYSA-N,4.999880521,0.004999881,209.1051933,2.39108E-05,4.621405193
TOX-58441,,"N-[1-[2-(1,3-dioxan-2-yl)ethyl]-3-methylpiperidin-4-yl]-N-phenylpropanamide",3070233,CCC(=O)N(c1ccccc1)C1CCN(CCC2OCCCO2)CC1C,LKXYBUGCZDVXLN-UHFFFAOYSA-N,0.079000438,7.90E-05,360.2412929,2.193E-07,6.658963993
TOX-5851,DIMEFOX,N-[dimethylamino(fluoro)phosphoryl]-N-methylmethanamine,8264,CN(C)P(=O)(F)N(C)C,PGJBQBDNXAZHBP-UHFFFAOYSA-N,2.999902676,0.002999903,154.0671279,1.94714E-05,4.710602821
TOX-5896,Synhexyl,"3-hexyl-6,6,9-trimethyl-7,8,9,10-tetrahydrobenzo[c]chromen-1-ol",8334,CCCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,OORFXDSWECAQLI-UHFFFAOYSA-N,143.0017413,0.143001741,328.2402303,0.000435662,3.360850483
TOX-59282,,1-[2-(dimethylamino)acetyl]-4-phenylpiperidine-4-carbaldehyde,3024722,CN(C)CC(=O)N1CCC(C=O)(c2ccccc2)CC1,CQBXGINKSXJDAO-UHFFFAOYSA-N,49.99927099,0.049999271,274.1681279,0.000182367,3.739053294
TOX-59534,,"N-[3-methyl-1-[2-(1,3-thiazol-4-yl)ethyl]piperidin-4-yl]-N-phenylpropanamide",3024949,CCC(=O)N(c1ccccc1)C1CCN(CCc2cscn2)CC1C,CABCXKKEYBMKPB-UHFFFAOYSA-N,0.140990929,0.000140991,357.1874835,3.947E-07,6.40370506
TOX-5963,Tropine,8-methyl-8-azabicyclo[3.2.1]octan-3-ol,8424,CN1C2CCC1CC(O)C2,CYHOMWAPJJPNMW-UHFFFAOYSA-N,49.99858366,0.049998584,141.1153641,0.00035431,3.450616599
TOX-59782,,1-[2-(benzylamino)ethyl]-4-phenylpiperidine-4-carbaldehyde,3062467,O=CC1(c2ccccc2)CCN(CCNCc2ccccc2)CC1,GWXMNOCWNWMXNI-UHFFFAOYSA-N,29.99516209,0.029995162,322.2045135,9.30936E-05,4.031080407
TOX-60012,,"2,4-dihydro-[1,2,4]triazolo[3,4-c][1,4]benzothiazin-1-one",127161,O=c1[nH]nc2n1-c1ccccc1SC2,DEHMKMLLYRNHIJ-UHFFFAOYSA-N,228.9977683,0.228997768,205.0309828,0.001116894,2.951988244
TOX-6105,,heptan-2-amine,5603,CCCCCC(C)N,VSRBKQFNFZQRBM-UHFFFAOYSA-N,22,0.022,115.1360995,0.000191078,3.718788832
TOX-6128,,"[16,17-diacetyloxy-10,12,14,23-tetrahydroxy-6,10,19-trimethyl-13-(2-methylbutanoyloxy)-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] 2,3-dihydroxy-2-methylbutanoate",4975,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)C(C)O)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O,BFLXOMFFVWQPAZ-UHFFFAOYSA-N,0.039997679,4.00E-05,809.4197703,4.94E-08,7.306139017
TOX-6130,,"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] dihydrogen phosphate",4896,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,JDOZJEUDSLGTLU-UHFFFAOYSA-N,359.9762955,0.359976296,440.1600045,0.000817831,3.087336674
TOX-6160,Oxanamide,2-ethyl-3-propyloxirane-2-carboxamide,31365,CCCC1OC1(CC)C(N)=O,WBLPIVIXQOFTPQ-UHFFFAOYSA-N,359.9931307,0.359993131,157.1102787,0.00229134,2.639910385
TOX-6210,Azapetine,"6-prop-2-enyl-5,7-dihydrobenzo[d][2]benzazepine",8966,C=CCN1Cc2ccccc2-c2ccccc2C1,NYGHGTMKALXFIA-UHFFFAOYSA-N,26.49415671,0.026494157,235.1360995,0.000112676,3.948169209
TOX-62288,,"3-(2,3-dihydro-1,4-benzodioxin-3-ylmethylamino)-1-morpholin-4-ylpropan-1-one",3064380,O=C(CCNCC1COc2ccccc2O1)N1CCOCC1,KONQRDABLMBSAO-UHFFFAOYSA-N,69.99954303,0.069999543,306.1579572,0.000228639,3.640850347
